"","authorID","title","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent_agree","instr1RT_First.Click","instr1RT_Last.Click","instr1RT_Page.Submit","instr1RT_Click.Count","instr5RT_First.Click","instr5RT_Last.Click","instr5RT_Page.Submit","instr5RT_Click.Count","gender","language","age","ethn","edu","ses","belief","unclear","comments","arr","tN","looplist","subN","trialN","authorN","t","authorNtoMatch","careCommAccurately","immoralBehavior","Q33_Click.Count","Q33_First.Click","Q33_Last.Click","Q33_Page.Submit","Q34_Click.Count","Q34_First.Click","Q34_Last.Click","Q34_Page.Submit","Q362_Click.Count","Q362_First.Click","Q362_Last.Click","Q362_Page.Submit","Q363_DO","tyringAppearMoral","narrN","bestLen","neutralLen","worstLen","wordLength","repDiff"
"44",2,"My self help story","4/19/21 18:14","4/19/21 18:25","IP Address",100,678,TRUE,"4/19/21 18:25",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,6.344,0,0,0,6.643,0,"female","Yes",81,"White","Bachelor’s degree (e.g. BA, BS)",2,3,"no problems","thank you","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",47,6,2,"Original",2,94,14,3,4.717,10.906,12.424,0,0,0,11.936,0,0,0,11.936,"&nbsp;",82,"2_Original",132,52,143,52,68
"45",2,"My self help story","4/19/21 18:30","4/19/21 18:41","IP Address",100,695,TRUE,"4/19/21 18:41",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,5.641,0,0,0,11.624,0,"m","Yes",66,"White,Middle Eastern or North African","Master’s degree (e.g. MA, MS, MEd)",8,4,"999","999","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",106,6,2,"Worst",2,59,37,4,2.766,15.856,17.601,1,25.09,25.09,27.954,1,25.09,25.09,27.954,"&nbsp;",55,"2_Worst",132,52,143,143,18
"46",2,"My self help story","4/19/21 18:19","4/19/21 18:52","IP Address",100,1956,TRUE,"4/19/21 18:52",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,16.101,0,16.129,16.129,18.834,1,"female","Yes",60,"White","High school degree or equivalent (e.g. GED)",6,4,"The instructions were clear.","No","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",120,6,2,"Original",2,68,0,9,2.85,27.772,28.82,0,0,0,39.308,0,0,0,39.307,"&nbsp;",86,"2_Original",132,52,143,52,86
"47",2,"My self help story","4/19/21 21:51","4/19/21 21:59","IP Address",100,514,TRUE,"4/19/21 21:59",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,6.287,0,0,0,10.471,0,"female","Yes",63,"White","Bachelor’s degree (e.g. BA, BS)",8,4,"There was nothing unclear, though some of the stories were gramatically terrible!","Thank you","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",232,6,2,"Original",2,76,51,3,2.369,5.713,7.37,0,0,0,11.305,0,0,0,11.304,"&nbsp;",51,"2_Original",132,52,143,52,0
"48",2,"My self help story","4/19/21 21:34","4/19/21 22:04","IP Address",100,1841,TRUE,"4/19/21 22:04",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,9.72,0,32.592,38.604,42.172,2,"female","Yes",51,"White","Bachelor’s degree (e.g. BA, BS)",6,4,"999","Best of luck with your research.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",234,7,2,"Best",2,78,60,5,4.002,13.464,14.836,1,48.896,48.896,54.744,1,48.896,48.896,54.743,"&nbsp;",52,"2_Best",132,52,143,132,-8
"49",2,"My self help story","4/19/21 18:10","4/19/21 18:41","IP Address",100,1895,TRUE,"4/19/21 18:41",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.673,0,0,0,10.226,0,"Male","Yes",44,"White","Bachelor’s degree (e.g. BA, BS)",5,4,"N/A","No.","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",107,8,2,"Best",2,68,44,5,1.575,11.712,12.358,0,0,0,18.085,0,0,0,18.085,"&nbsp;",66,"2_Best",132,52,143,132,22
"50",2,"My self help story","4/19/21 22:36","4/19/21 22:44","IP Address",100,509,TRUE,"4/19/21 22:44",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.742,0,0,0,2.512,0,"Female","Yes",31,"Asian","Professional degree (e.g. MD, DDS, DVM)",5,4,"None","None","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",257,8,2,"Worst",2,50,15,4,1.437,7.116,8.262,1,18.482,18.482,18.925,1,18.481,18.481,18.924,"&nbsp;",30,"2_Worst",132,52,143,143,15
"51",2,"My self help story","4/19/21 18:07","4/19/21 18:24","IP Address",100,1038,TRUE,"4/19/21 18:24",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,10.434,0,0,0,15.515,0,"Male","Yes",51,"White","Associate degree (e.g. AA, AS)",4,4,"No remarks","No","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",40,9,2,"Best",2,73,41,4,3.83,13.207,16.217,0,0,0,47.985,0,0,0,47.985,"&nbsp;",65,"2_Best",132,52,143,132,24
"52",2,"My self help story","4/19/21 18:09","4/19/21 18:28","IP Address",100,1134,TRUE,"4/19/21 18:28",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,33.538,0,0,0,33.567,0,"female","Yes",62,"White","Bachelor’s degree (e.g. BA, BS)",5,4,"999","999","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",58,9,2,"Worst",2,72,6,3,2.508,5.964,7.04,0,0,0,22.358,0,0,0,22.357,"&nbsp;",19,"2_Worst",132,52,143,143,13
"53",2,"My self help story","4/19/21 18:09","4/19/21 18:34","IP Address",100,1495,TRUE,"4/19/21 18:34",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,10.036,0,0,0,25.336,0,"Female","Yes",67,"White","Professional degree (e.g. MD, DDS, DVM)",8,4,"Everything was clear.","It was interesting.","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",84,9,2,"Best",2,100,0,3,1.949,6.073,7.378,0,0,0,31.025,0,0,0,31.025,"&nbsp;",100,"2_Best",132,52,143,132,100
"54",2,"My self help story","4/19/21 18:22","4/19/21 18:34","IP Address",100,761,TRUE,"4/19/21 18:34",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,5.962,0,0,0,8.508,0,"male","Yes",77,"White","Master’s degree (e.g. MA, MS, MEd)",7,4,"Nothing was unclear. I did not have any doubts.","no other remarks","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",85,9,2,"Worst",2,75,15,3,2.11,13.401,16.003,0,0,0,47.194,0,0,0,47.195,"&nbsp;",51,"2_Worst",132,52,143,143,36
"55",2,"My self help story","4/19/21 22:15","4/19/21 22:23","IP Address",100,434,TRUE,"4/19/21 22:23",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,0.535,0,18.264,19.605,23.689,2,"Male","Yes",26,"White","High school degree or equivalent (e.g. GED)",9,2,"999","999","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",247,9,2,"Worst",2,88,98,4,0.664,3.053,3.856,2,15.538,16.36,17.076,2,15.538,16.36,17.075,"&nbsp;",22,"2_Worst",132,52,143,143,-76
"56",2,"My self help story","4/19/21 21:17","4/19/21 21:26","IP Address",100,540,TRUE,"4/19/21 21:26",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,0.781,0,0,0,3.669,0,"male","Yes",24,"Hispanic, Latinx, or Spanish origin","Some college, no degree",3,4,"999","Very Interesting stories. It was fun to read them.","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",196,10,2,"Original",2,38,35,3,0.991,3.636,19.562,0,0,0,12.073,0,0,0,12.073,"&nbsp;",33,"2_Original",132,52,143,52,-2
"57",2,"My self help story","4/19/21 19:52","4/19/21 20:31","IP Address",100,2332,TRUE,"4/19/21 20:31",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.527,0,0,0,57.298,0,"25","Yes",25,"White","Bachelor’s degree (e.g. BA, BS)",5,4,"Everything was clear.","No","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",154,11,2,"Worst",2,61,19,3,2.923,6.74,7.664,0,0,0,26.38,0,0,0,26.38,"&nbsp;",69,"2_Worst",132,52,143,143,50
"58",2,"My self help story","4/19/21 21:45","4/19/21 21:58","IP Address",100,778,TRUE,"4/19/21 21:58",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,9.791,0,0,0,13.529,0,"Female","Yes",41,"White","Associate degree (e.g. AA, AS)",6,4,"999","999","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",230,11,2,"Original",2,45,43,7,3.433,14.148,14.979,0,0,0,17.996,0,0,0,17.996,"&nbsp;",58,"2_Original",132,52,143,52,15
"59",2,"My self help story","4/19/21 18:11","4/19/21 18:18","IP Address",100,420,TRUE,"4/19/21 18:18",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,3.062,0,0,0,4.849,0,"Male","Yes",23,"White","Some college, no degree",6,4,"999","999","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",11,12,2,"Worst",2,35,26,4,0.614,8.04,8.978,0,0,0,20.281,0,0,0,20.281,"&nbsp;",58,"2_Worst",132,52,143,143,32
"60",2,"My self help story","4/19/21 20:50","4/19/21 20:59","IP Address",100,538,TRUE,"4/19/21 20:59",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,6.814,0,0,0,9.531,0,"38","Yes",38,"White","Bachelor’s degree (e.g. BA, BS)",7,4,"Nothing was unclear.","999","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",174,12,2,"Best",2,50,45,3,1.384,4.886,5.612,0,0,0,24.093,0,0,0,24.093,"&nbsp;",66,"2_Best",132,52,143,132,21
"61",3,"my dreams vs my family","4/19/21 18:09","4/19/21 18:22","IP Address",100,756,TRUE,"4/19/21 18:22",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,31.095,0,0,0,55.599,0,"male","Yes",54,"White","Bachelor’s degree (e.g. BA, BS)",7,4,"none","none","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",26,1,3,"Best",3,79,79,3,2.673,6.988,8.105,0,0,0,28.517,0,0,0,28.517,"&nbsp;",80,"3_Best",126,79,137,126,1
"62",3,"my dreams vs my family","4/19/21 19:03","4/19/21 19:16","IP Address",100,805,TRUE,"4/19/21 19:16",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,7.512,0,0,0,5.73,0,"Female","Yes",46,"White,Asian","Bachelor’s degree (e.g. BA, BS)",5,4,"No.","None.","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",133,1,3,"Best",3,95,86,8,2.052,7.455,8.022,7,2.697,23.108,34.839,7,2.697,23.108,34.84,"&nbsp;",85,"3_Best",126,79,137,126,-1
"63",3,"my dreams vs my family","4/19/21 20:49","4/19/21 21:05","IP Address",100,950,TRUE,"4/19/21 21:05",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.986,0,0,0,4.801,0,"F","Yes",33,"Black or African American","Bachelor’s degree (e.g. BA, BS)",7,2,"999","999","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",180,1,3,"Worst",3,93,50,7,2.92,14.382,15.429,0,0,0,21.572,0,0,0,21.572,"&nbsp;",51,"3_Worst",126,79,137,137,1
"64",3,"my dreams vs my family","4/19/21 21:18","4/19/21 22:24","IP Address",100,3934,TRUE,"4/19/21 22:24",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.057,0,0,0,10.442,0,"Female","Yes",39,"Black or African American","Master’s degree (e.g. MA, MS, MEd)",5,4,"No","No","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",248,1,3,"Best",3,100,100,4,2.607,7.337,8.101,0,0,0,19.046,0,0,0,19.045,"&nbsp;",52,"3_Best",126,79,137,126,-48
"65",3,"my dreams vs my family","4/19/21 22:36","4/19/21 22:58","IP Address",100,1320,TRUE,"4/19/21 22:58",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,6.807,0,15.073,24.155,27.199,3,"Male","Yes",61,"Asian","Associate degree (e.g. AA, AS)",5,3,"No. It seemed pretty straight forward.","No. The study was just fine.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",264,1,3,"Original",3,76,70,5,10.034,29.377,30.932,2,55.549,57.472,58.451,2,55.548,57.472,58.45,"&nbsp;",59,"3_Original",126,79,137,79,-11
"66",3,"my dreams vs my family","4/19/21 23:41","4/19/21 23:56","IP Address",100,929,TRUE,"4/19/21 23:56",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,12.762,0,0,0,11.271,0,"male","Yes",51,"White,Asian,American Indian or Alaska Native","Some college, no degree",6,4,"I had no issues","went smoothly","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",275,1,3,"Worst",3,44,50,3,7.5,17.979,18.6,0,0,0,31.639,0,0,0,31.638,"&nbsp;",33,"3_Worst",126,79,137,137,-17
"67",3,"my dreams vs my family","4/19/21 18:30","4/19/21 19:01","IP Address",100,1853,TRUE,"4/19/21 19:01",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,50.85,0,0,0,46.947,0,"male","Yes",34,"Hispanic, Latinx, or Spanish origin","Bachelor’s degree (e.g. BA, BS)",3,4,"Everything was clear. It was a straightforward survey.","Honestly some of those looked like they were written by a bot. Almost cartoonist levels of petty on some of those.","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",125,2,3,"Best",3,0,51,4,1.16,11.16,12.742,0,0,0,31.538,0,0,0,31.538,"&nbsp;",79,"3_Best",126,79,137,126,28
"68",3,"my dreams vs my family","4/19/21 21:31","4/19/21 21:44","IP Address",100,809,TRUE,"4/19/21 21:44",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,8.689,0,0,0,23.477,0,"Female","Yes",53,"White","Bachelor’s degree (e.g. BA, BS)",4,1,"I did not realize stories were real, though they did ring true and were obviously written by various people in different writing styles and with varying degrees of grammatical skill.","It was really quite interesting.","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",211,2,3,"Best",3,5,57,3,3.324,10.443,11.34,0,0,0,23.527,0,0,0,23.526,"&nbsp;",51,"3_Best",126,79,137,126,-6
"69",3,"my dreams vs my family","4/19/21 21:58","4/19/21 22:13","IP Address",100,903,TRUE,"4/19/21 22:13",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,6.73,0,0,0,16.345,0,"Female","Yes",30,"White,Hispanic, Latinx, or Spanish origin","Bachelor’s degree (e.g. BA, BS)",7,4,"No, it was straight-forward.","999","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",241,2,3,"Best",3,56,51,5,3.943,15.547,17.07,0,0,0,21.259,0,0,0,21.259,"&nbsp;",51,"3_Best",126,79,137,126,0
"70",3,"my dreams vs my family","4/19/21 22:55","4/19/21 23:00","IP Address",100,309,TRUE,"4/19/21 23:00",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,2.277,0,0,0,3.871,0,"Male","Yes",21,"White","Some college, no degree",5,4,"999","999","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",265,2,3,"Worst",3,31,50,4,2.57,9.16,9.399,0,0,0,14.68,0,0,0,14.68,"&nbsp;",36,"3_Worst",126,79,137,137,-14
"71",3,"my dreams vs my family","4/19/21 18:09","4/19/21 18:27","IP Address",100,1122,TRUE,"4/19/21 18:27",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,17.244,0,0,0,5.002,0,"40","Yes",40,"White","Master’s degree (e.g. MA, MS, MEd)",9,4,"999","999","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",57,3,3,"Best",3,94,93,4,1.248,3.342,4.694,0,0,0,32.03,0,0,0,32.03,"&nbsp;",96,"3_Best",126,79,137,126,3
"72",3,"my dreams vs my family","4/19/21 19:08","4/19/21 19:23","IP Address",100,922,TRUE,"4/19/21 19:23",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,14.221,0,0,0,22.391,0,"Female","Yes",30,"White","Master’s degree (e.g. MA, MS, MEd)",6,4,NA,NA,"W",11,"1_2_3_4_5_6_7_8_9_10_11_12",135,3,3,"Best",3,66,53,3,4.154,11.988,12.705,0,0,0,37.027,0,0,0,37.027,"&nbsp;",58,"3_Best",126,79,137,126,5
"73",3,"my dreams vs my family","4/19/21 20:36","4/19/21 20:44","IP Address",100,514,TRUE,"4/19/21 20:44",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,5.821,0,0,0,6.976,0,"female","Yes",26,"White","Bachelor’s degree (e.g. BA, BS)",2,4,"Not applicable; everything was explained clearly","interesting study","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",163,3,3,"Best",3,57,54,3,1.714,6.078,7.289,0,0,0,12.165,0,0,0,12.164,"&nbsp;",48,"3_Best",126,79,137,126,-6
"74",3,"my dreams vs my family","4/19/21 20:43","4/19/21 20:57","IP Address",100,850,TRUE,"4/19/21 20:57",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,12.114,0,0,0,20.228,0,"Female","Yes",26,"White","Bachelor’s degree (e.g. BA, BS)",1,4,NA,NA,"B",11,"1_2_3_4_5_6_7_8_9_10_11_12",172,3,3,"Best",3,35,51,5,1.071,7.954,9.085,1,33.905,33.905,34.989,1,33.905,33.905,34.989,"&nbsp;",100,"3_Best",126,79,137,126,49
"75",3,"my dreams vs my family","4/19/21 18:06","4/19/21 18:21","IP Address",100,889,TRUE,"4/19/21 18:21",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",10.574,10.574,30.877,1,14.49,14.49,22.996,1,"male","Yes",78,"White","Some college, no degree",4,4,"Nothing was unclear at all.","No, but thank you!","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",21,4,3,"Original",3,100,49,3,6.235,12.816,13.899,1,3.28,3.28,26.373,1,3.28,3.28,26.373,"&nbsp;",76,"3_Original",126,79,137,79,27
"76",3,"my dreams vs my family","4/19/21 18:07","4/19/21 18:25","IP Address",100,1074,TRUE,"4/19/21 18:25",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,12.646,0,0,0,15.288,0,"Female","Yes",67,"White","Some college, no degree",7,4,"Thought-provoking and well done!","I thought about some of the stories and how what they might have done a while ago could have been morally wrong, them writing about the incidents and how they felt about their actions then was morally right. Hope that makes sense!","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",42,5,3,"Worst",3,71,50,5,5.996,24.72,26.129,0,0,0,31.447,0,0,0,31.447,"&nbsp;",24,"3_Worst",126,79,137,137,-26
"77",3,"my dreams vs my family","4/19/21 21:16","4/19/21 21:37","IP Address",100,1256,TRUE,"4/19/21 21:37",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,5.418,0,0,0,16.074,0,"Female","Yes",59,"White","Some college, no degree",4,4,"I didn't find anything to be unclear.","It was interesting and a couple of stories were challenging as to how to judge them. Thank you for the opportunity.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",206,5,3,"Worst",3,91,75,7,5.043,28.372,29.795,0,0,0,45.287,0,0,0,45.286,"&nbsp;",8,"3_Worst",126,79,137,137,-67
"78",3,"my dreams vs my family","4/19/21 18:46","4/19/21 19:00","IP Address",100,830,TRUE,"4/19/21 19:00",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,8.72,0,0,0,10.749,0,"male","Yes",68,"White","High school degree or equivalent (e.g. GED)",6,4,"999","999","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",124,6,3,"Best",3,100,74,4,4.503,13.577,15.068,0,0,0,30.083,0,0,0,30.084,"&nbsp;",51,"3_Best",126,79,137,126,-23
